HYBAS_ID,FEOW_ID,WSI_n,FBCI_n,CCI_n,SARI_n,Fish_richness_n,Priority_n,protection_score,Prot_rank_feow,restoration_score,Rest_rank_feow,SAR_score,SAR_rank_feow,AIS_score,AIS_rank_feow
7060021620,111,0.00572842773793513,18.25396840521542,69.55539000431399,0,14.285714285714286,20.21326969335379,-5.897922530476897,114,-30.15184281103291,114,119.20718166942902,2,102.75019347280814,7
7060021560,111,0.0062152250356437,19.327730962665065,69.1569093798313,0,13.445378151260504,19.0037535555162,-9.795765626170471,119,-31.914086294148373,117,118.62848602288476,3,102.47033740125796,8
7060021630,111,0.00174893045197314,18.25396840521542,68.88615345098464,0,14.285714285714286,20.21326969335379,-5.559324756526259,113,-29.49269382059123,112,118.53199544146884,4,102.41008312975332,9
7060021430,111,0.01243601105219822,23.469387620991252,57.84183960822333,0,10.92436974789916,17.621131070758885,-13.593396010884423,120,-24.37217746738668,108,110.86903548160186,6,100.51079408193658,10
7060021690,111,0.00289736604878505,17.293233104940924,69.17455540929448,0,15.126050420168069,18.173281376633255,-7.307460969184959,116,-31.397896138278565,115,114.94724313921861,5,99.59486882119266,11
7060021550,111,0.00453015933895512,18.25396840521542,64.94538675130684,0,14.285714285714286,16.917627895524372,-9.245932177874451,117,-29.389792459884635,111,110.33435508753085,7,97.14789632964397,12
7060114740,111,0.6908852555654117,11.734693974781342,8.80671842652099,0,22.689075630252105,32.54892729294684,60.52964666284902,3,54.58531066409769,6,67.03597351637688,36,82.10845193312471,13
7060114730,111,0.32880511156654574,12.169312160619803,8.462623701437675,0,21.84873949579832,31.45633274617876,57.870834374371576,6,51.932762736289526,9,65.2976273448714,41,80.30057053057942,14
8060239620,111,0.00646950343852569,18.25396840521542,11.094588044720568,0,14.285714285714286,22.683106994715615,27.569144984630363,45,31.192314540878705,16,63.94081267445201,44,75.99065254590572,15
8060239530,111,0.00429914761193974,17.293233104940924,11.29605128927129,0,15.126050420168069,22.429504068712053,28.932631614709514,38,31.44975447576796,15,62.57382979335151,49,74.91377403867507,16
7060112450,111,0.00726675958130149,15.64625863304179,10.256194142335866,0,16.80672268907563,23.79355969900887,35.28219606244866,24,35.63195680557015,13,61.18093346461628,52,74.42321573900988,17
7060117980,111,12.941079692578286,0,6.75907346746943,0,21.008403361344534,31.564730513534425,58.84221615343276,5,83.87898107030944,1,66.9180130564788,37,73.81253172280543,18
7060113260,111,0.12672345712150265,0,9.404073385765424,0,22.689075630252105,34.380200173711174,76.84514083851863,1,53.716465009000345,7,54.044703242694624,61,61.94620233585983,19
7060108930,111,0.01221957573692701,0,11.325643845748688,0,21.008403361344534,31.590955779830136,69.53278479102013,2,46.56984979567654,10,52.1887852324563,66,58.27904518440993,20
8060013770,111,0.0210525855803854,0,39.84251406916495,0,5.882352941176471,27.853855332689356,33.72786259059149,28,-1.4106307167130225,61,75.88705489087826,15,53.686519781760595,21
8060013680,111,0.00205793562192522,0,40.68774800514712,0,7.563025210084033,25.74691743849083,31.39011788925113,32,-3.0814358226503806,64,73.97976854644197,16,53.65665678854519,22
8060016090,111,0.00753237730968148,0,43.78735688513077,0,3.361344537815126,28.065230979032915,29.610602289196528,37,-7.664149171155032,80,80.08497765223504,13,53.330649321763886,23
8060013490,111,0.00272723261127981,0,38.6384863856732,0,7.563025210084033,25.74691743849083,32.414079401998734,30,-1.030477613133673,60,71.93150758082754,20,52.63294966922341,24
8060032440,111,0.00352350643385164,0,26.265865612035213,0,0,39.27495880447754,54.24612361233892,8,19.563851338955008,22,77.05087825986608,14,52.41275436824323,25
8060013690,111,0.00572532579354233,0,36.600509551619304,0,5.882352941176471,27.853855332689356,35.36419210915116,23,1.7925209795124886,52,72.62213486361851,18,52.0443645173996,26
8060261040,111,0.01137901544993473,0,11.193990999905427,0,18.48739495798319,27.1971974692238,59.540236341586194,4,39.052312153196446,11,46.37505685425114,75,51.29729199825577,27
8060013760,111,0.00139613565284317,0,34.26837198168986,0,5.882352941176471,27.853855332689356,36.53459008425658,21,4.113684555829458,43,70.28352479957707,25,50.8723210582588,28
7060099390,111,0.00550978984786937,0,54.68192714610586,0,11.764705882352942,9.673276890732438,1.0143123898171886,106,-31.617764881307302,116,67.1970277841945,35,48.78655035475189,29
8060032260,111,0.014388089233838,0,22.16916205602493,0,1.680672268907563,35.86567418603331,52.11510079131359,11,21.391268896428972,20,68.56245419456152,28,48.65078434818555,30
7060099500,111,0.00679324397812386,0,57.01297545161621,0,11.764705882352942,8.25501448945963,-2.58575504768568,111,-35.60019924798791,118,67.69628195516488,33,48.5355833890837,31
7060059780,111,0.11040160415267856,0,34.01861346847561,0,3.361344537815126,27.956133871242685,34.20493093755667,26,2.238075814920517,50,70.32897731517814,24,48.47914934812171,32
8060014810,111,0.00293385539071452,0,34.42912437333103,0,4.201680672268908,26.887891357463495,33.114735585668114,29,1.1491998649147739,53,69.19765308878502,26,48.30818320234438,33
8060030970,111,0.01473929525494572,0,21.318165172042143,0,1.680672268907563,35.86567418603331,52.54024802728387,10,22.24315604683736,19,67.71198239236767,32,48.225770602286644,34
8060129330,111,0.00484159057412125,0,46.223793994079664,0,7.563025210084033,16.81459173816695,13.294453652770967,77,-19.031472220337772,103,67.97111077576258,29,47.49619577843609,35
8060014730,111,0.00321480852269314,0,39.527278801100664,0,5.882352941176471,21.802375134950857,23.5210194455613,51,-8.200672370024783,82,67.7210146707622,31,47.452804203371876,36
8060014510,111,0,0,27.359389005517855,0,5.882352941176471,27.853855332689356,39.990477707995424,19,11.019128490462862,28,63.37245448616672,46,47.415902776624755,37
8060016580,111,0.03382834103365938,0,32.40057295678627,0,4.201680672268908,26.887891357463495,34.098116808297554,27,3.2560652101823386,47,67.21529146061135,34,47.33654468014032,38
7060108890,111,0.00711686109964235,0,12.139404321978803,0,16.80672268907563,24.07279634394812,52.03070124985661,12,32.770287850381905,14,43.27446816848375,79,46.95904310639049,39
8060018980,111,0.00853798920790582,0,52.315264643515384,0,10.92436974789916,9.76029482194606,1.5035727218145105,105,-29.982241460159884,113,64.94740072013654,42,46.85408008937853,40
8060016080,111,0.00546636623740484,0,44.04616186575968,0,2.5210084033613445,22.262628558440827,18.68762142619559,63,-15.538230208096202,97,72.83833913215979,17,46.814261974783406,41
8060015220,111,0.02535832147521102,0,31.35780504341396,0,4.201680672268908,26.887891357463495,34.62797078454216,25,4.277362608859981,42,66.15986017373527,40,46.80347132994589,42
8060014080,111,2.5368029845664394e-4,0,43.18452587859789,0,2.5210084033613445,22.262628558440827,19.123652105715436,62,-14.689807773663375,95,71.96890975224993,19,46.37625000287048,43
8060014500,111,2.621962232591925e-4,0,42.965568356086706,0,2.5210084033613445,22.262628558440827,19.23312235104622,61,-14.470828664273043,94,71.74996496174435,21,46.26678299436179,44
7060113180,111,0.452346892057378,0,8.778363094412795,0,16.80672268907563,24.07279634394812,53.26599183268188,9,37.25993543549194,12,40.57908233146439,81,45.892980227639654,45
8060016030,111,0.04194282270162199,0,41.6502480612496,0,2.5210084033613445,22.262628558440827,19.849101871986413,59,-13.049852827897759,92,70.4969606199372,22,45.66664588348577,46
8060017800,111,0.00948526553711711,0,55.79307708165959,0,5.882352941176471,11.233592817773742,-2.7506152356605504,112,-36.780821807881686,119,70.33149955005814,23,45.0255748246163,47
8060016020,111,0.00568706031784533,0,40.068076710549995,0,2.5210084033613445,22.262628558440827,20.676443309719993,57,-11.559585619054701,87,68.86058393269005,27,44.82552397498189,48
8060016910,111,0.01063624104137753,0,41.17515342654595,0,4.201680672268908,19.3874651968862,16.865817646106297,67,-14.327801723642132,93,66.25767714742719,38,44.191401557620935,49
8060281800,111,0.00727258083240351,0,11.965565406968802,0,15.966386554621849,21.485311665435542,46.83787803124506,16,29.085453237422385,18,39.755427331383494,82,43.44451774324262,50
8060017300,111,0.00700291555299441,0,47.83249137408451,0,5.042016806722689,14.24106889190134,5.55163820661841,101,-26.158142616842593,110,66.25565643980906,39,43.20899604287743,51
8060016890,111,0.00439256319924308,0,46.78344901070203,0,3.361344537815126,16.36456616853232,8.041302437927545,95,-24.318975972652275,107,67.94824321810619,30,43.12369734643045,52
7060059430,111,7.4752007430764e-4,0,24.02955144607108,0,3.361344537815126,27.656116824819595,38.79438799174516,20,11.599157597167668,26,59.78807262133823,53,43.03326873102168,53
8060261050,111,0.00848493549656714,0,10.971052818245912,0,15.966386554621849,21.485311665435542,47.33392197094234,14,30.083039004247457,17,38.76272731225686,84,42.94893460803307,54
8060015920,111,0.00165578559614402,0,35.49945019963859,0,2.5210084033613445,22.262628558440827,22.964787839897397,53,-7.001177920809937,78,64.28593033563733,43,42.53564719558899,55
8060013480,111,0,0,35.91643989258884,0,7.563025210084033,16.81459173816695,18.4529722940905,64,-8.736390987976701,83,57.656518099511764,55,42.33583689454541,56
8060032190,111,0.01061175388935482,0,35.04369667934592,0,2.5210084033613445,22.262628558440827,23.18370863175052,52,-6.522722062285638,76,63.84356672203878,45,42.320130482182165,57
8060018970,111,0.01582160528714397,0,43.0691984678234,0,10.92436974789916,9.76029482194606,6.119322193581265,99,-20.71771216463914,104,55.712224147500734,57,42.24109905087266,58
8060014090,111,0,0,34.082583868887504,0,2.5210084033613445,22.262628558440827,23.674876790869085,50,-5.588508814011867,72,62.866588469699884,47,41.82492889624592,59
8060017600,111,0.00935337779366671,0,44.41521551243586,0,5.042016806722689,14.24106889190134,7.257925675202067,96,-22.73490860672339,106,62.84189471187105,48,41.503601962656745,60
8060015930,111,0.04201813540439807,0,32.755686367019536,0,2.5210084033613445,22.262628558440827,24.296307406398668,49,-4.155100224723448,67,61.602511524370954,51,41.21946897471619,61
8060016570,111,0.00474276492414295,0,41.36919927358166,0,3.361344537815126,16.36456616853232,10.748077104762832,87,-18.903838514880412,102,62.5345170612696,50,40.417055787943085,62
